10,45
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,0
200,0
300,0
400,1
500,1
600,1
700,2
800,2
900,2
1000,2
2000,5
3000,8
4000,10
5000,13
6000,16
7000,19
8000,21
9000,24
10000,27
20000,54
30000,81
40000,108
50000,135
60000,94
70000,98
80000,113
90000,127
100000,141
200000,282
300000,422
400000,567
500000,671
600000,632
700000,966
800000,1025
900000,912
1000000,507
